,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Reggie Bullock,2,60.0,5,0,0,6,3,50.0,8,0,66.7,3,4,6,13,34:16,22,3,0,3,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,36.5
Ish Smith,1,0.0,0,1,1,2,0,37.5,8,0,100,1,3,2,7,28:25,14,7,0,2,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,23.5
Anthony Tolliver,0,50.0,6,1,0,7,3,66.7,9,0,0.0,0,6,7,15,26:55,16,1,0,0,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,28.5
Luke Kennard,1,50.0,2,1,1,2,1,71.4,7,0,50.0,2,5,2,12,23:50,11,4,0,0,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,20.0
Langston Galloway,0,60.0,5,1,2,1,3,62.5,8,1,0.0,0,5,0,13,18:50,3,6,0,0,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,28.0
Henry Ellenson,0,0.0,0,0,1,1,0,0.0,1,1,0.0,0,0,0,0,2:33,-3,0,0,0,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,1.0
Willie Reed,0,0.0,0,0,0,1,0,100,1,0,0.0,0,1,1,2,2:33,-3,0,0,0,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,3.0
Kay Felder,0,0.0,1,1,0,1,0,0.0,2,1,0.0,0,0,0,0,2:33,-3,0,0,0,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,0.0
Reggie Hearn,0,100,1,0,0,0,1,100,1,0,0.0,0,1,0,3,2:33,-3,0,0,0,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,5.0
Eric Moreland,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 5, 2018",790,20,23,24,24,22,27,30,32,111,91,"DeRosa""""","Wall""""",Goble,DETROIT,POR,DET,NA
Otto Porter,0,20.0,5,0,4,2,1,54.5,11,1,0.0,0,6,1,13,25:07,16,3,0,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,21.5
Markieff Morris,0,20.0,5,3,3,10,1,38.5,13,2,0.0,0,5,8,11,29:04,9,2,0,1,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,26.0
Marcin Gortat,1,0.0,0,1,3,9,0,62.5,8,3,100,1,5,6,11,20:57,2,1,0,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,19.5
Bradley Beal,2,25.0,4,6,1,1,1,56.3,16,0,100,2,9,1,21,36:13,14,3,0,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,20.5
Tomas Satoransky,1,0.0,0,0,2,2,0,66.7,3,0,100,1,2,2,5,21:59,7,6,0,2,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,21.0
Kelly Oubre,6,25.0,4,0,1,7,1,44.4,9,0,75.0,8,4,7,15,32:25,-5,2,1,1,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,27.0
Mike Scott,0,33.3,3,0,1,4,1,50.0,10,0,0.0,0,5,4,11,19:19,-1,2,0,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,20.0
Ian Mahinmi,4,0.0,0,2,6,7,0,100,4,1,80.0,5,4,6,12,24:22,9,1,0,2,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,20.5
Tim Frazier,0,0.0,0,1,2,1,0,50.0,2,0,0.0,0,1,1,2,18:47,-1,6,0,2,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,17.0
Jodie Meeks,0,50.0,4,1,0,0,2,66.7,6,0,0.0,0,4,0,10,11:47,-5,3,0,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,17.5
Chris McCullough,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,NA
Jason Smith,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,NA
Bojan Bogdanovic,6,71.4,7,1,0,4,5,60.0,15,1,85.7,7,9,3,29,36:35,-3,2,1,2,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,48.0
Thaddeus Young,0,50.0,2,2,0,7,1,30.0,10,4,0.0,1,3,3,7,30:20,-14,2,0,1,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,20.0
Myles Turner,2,0.0,0,3,5,5,0,40.0,5,2,100,2,2,3,6,22:38,-10,0,1,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,9.0
Lance Stephenson,4,14.3,7,6,4,9,1,28.6,14,0,66.7,6,4,9,13,37:42,-7,6,0,2,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,29.0
Cory Joseph,3,0.0,3,1,3,2,0,28.6,7,0,75.0,4,2,2,7,35:39,-14,4,0,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,11.0
Joe Young,0,62.5,8,0,0,2,5,60.0,10,0,0.0,1,6,2,17,27:41,-2,0,0,1,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,32.0
Domantas Sabonis,1,0.0,2,3,2,4,0,58.3,12,1,33.3,3,7,3,15,26:38,2,2,0,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,18.0
Al Jefferson,0,0.0,0,0,2,1,0,57.1,7,0,0.0,1,4,1,8,16:24,4,3,0,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,13.5
Ben Moore,0,0.0,0,0,2,1,0,0.0,0,0,0.0,0,0,1,0,6:23,-1,0,0,0,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,1.0
TJ Leaf,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,NA
Alex Poythress,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 5, 2018",791,28,30,28,25,23,26,25,28,102,111,"Lewis""""","Twardoski""""",Ford,WASHINGTON,WAS,IND,NA
Jonathon Simmons,2,100,2,2,2,3,2,66.7,9,1,66.7,3,6,2,16,26:45,-6,1,0,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,23.5
Mario Hezonja,2,44.4,9,0,2,5,4,50.0,14,0,100,2,7,5,20,31:34,1,3,1,2,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,44.5
Bismack Biyombo,3,0.0,0,1,1,5,0,60.0,5,0,75.0,4,3,5,9,23:48,-4,1,2,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,20.5
Evan Fournier,0,25.0,4,0,4,4,1,46.2,13,0,0.0,0,6,4,13,25:08,-9,1,0,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,23.5
Elfrid Payton,4,0.0,1,1,3,2,0,37.5,8,1,100,4,3,1,10,25:10,-8,7,0,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,20.5
Shelvin Mack,2,0.0,0,1,1,2,0,50.0,4,0,100,2,2,2,6,26:49,5,5,0,0,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,12.5
Marreese Speights,2,33.3,6,4,5,5,2,44.4,9,0,100,2,4,5,12,16:56,3,1,1,0,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,19.5
DJ Augustin,1,50.0,6,0,3,1,3,54.5,11,1,50.0,2,6,0,16,22:50,10,3,0,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,29.5
Wes Iwundu,0,100,1,0,1,2,1,66.7,3,0,0.0,0,2,2,5,17:54,10,0,0,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,12.0
Arron Afflalo,0,0.0,1,1,2,6,0,25.0,4,0,0.0,0,1,6,2,15:51,5,2,1,0,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,13.0
Khem Birch,0,0.0,0,1,2,4,0,25.0,4,2,0.0,0,1,2,2,7:16,3,1,0,0,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,6.5
Aaron Gordon,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,NA
Justise Winslow,4,0.0,0,1,4,8,0,60.0,10,2,100,4,6,6,16,26:58,22,2,1,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,28.0
Kelly Olynyk,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,6:41,8,1,0,0,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,1.5
Hassan Whiteside,3,0.0,0,1,0,14,0,50.0,16,6,60.0,5,8,8,19,22:44,-1,1,0,0,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,30.5
Josh Richardson,4,0.0,1,2,0,2,0,61.5,13,0,80.0,5,8,2,20,37:04,5,2,0,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,22.0
Goran Dragic,2,25.0,4,4,5,9,1,38.5,13,3,50.0,4,5,6,13,35:39,17,7,0,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,31.5
Tyler Johnson,0,28.6,7,2,1,3,2,35.7,14,1,0.0,1,5,2,12,32:12,-21,4,0,0,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,23.0
James Johnson,2,0.0,1,1,3,3,0,40.0,5,2,66.7,3,2,1,6,18:26,-12,1,0,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,10.5
Bam Adebayo,6,0.0,2,0,2,10,0,46.2,13,2,75.0,8,6,8,18,26:16,-7,1,2,1,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,32.5
Wayne Ellington,5,0.0,8,0,2,3,0,0.0,9,1,100,5,0,2,5,28:52,-16,2,0,0,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,6.0
Jordan Mickey,0,0.0,0,1,2,1,0,0.0,0,0,0.0,0,0,1,0,5:08,-5,0,1,0,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,3.0
Udonis Haslem,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 5, 2018",792,26,33,34,18,35,25,27,22,109,111,"Zielinski""""","Guthrie""""",Washington,ORLANDO,ORL,MIA,NA
Joe Ingles,0,80.0,5,1,3,5,4,58.3,12,0,0.0,0,7,5,18,29:23,21,3,1,2,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,43.5
Derrick Favors,3,100,2,3,2,7,2,63.6,11,3,75.0,4,7,4,19,27:55,33,1,0,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,25.5
Rudy Gobert,5,0.0,0,1,4,10,0,87.5,8,2,100,5,7,8,19,32:50,15,1,1,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,30.5
Donovan Mitchell,0,0.0,2,3,0,0,0,16.7,6,0,0.0,0,1,0,2,19:21,10,3,0,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,6.5
Ricky Rubio,3,33.3,3,2,4,3,1,42.1,19,0,75.0,4,8,3,20,32:57,15,11,0,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,36.5
Jonas Jerebko,0,0.0,1,0,2,1,0,0.0,2,0,0.0,0,0,1,0,9:42,-7,2,0,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,7.0
Rodney Hood,2,100,4,1,0,3,4,85.7,14,0,100,2,12,3,30,27:29,4,3,0,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,45.5
Royce ONeale,0,100,1,1,2,6,1,85.7,7,1,0.0,0,6,5,13,20:20,9,3,0,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,24.5
Joe Johnson,0,0.0,1,1,0,3,0,25.0,4,1,0.0,0,1,2,2,16:13,6,0,0,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,4.0
Raul Neto,2,100,2,0,0,1,2,66.7,3,0,100,2,2,1,8,12:40,13,1,0,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,12.5
Ekpe Udoh,0,0.0,0,0,1,6,0,50.0,2,2,0.0,0,1,4,2,9:20,1,1,3,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,18.5
Erik McCree,0,0.0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,1:50,0,0,0,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,0.0
Alec Burks,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,NA
ETwaun Moore,2,66.7,3,1,1,1,2,55.6,9,0,100,2,5,1,14,30:26,-17,1,1,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,23.5
Nikola Mirotic,1,0.0,4,2,2,3,0,25.0,8,0,50.0,2,2,3,5,32:49,-11,2,0,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,11.0
Anthony Davis,3,0.0,2,5,2,11,0,37.5,16,2,75.0,4,6,9,15,34:46,-11,3,3,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,34.5
Jrue Holiday,0,40.0,5,2,2,5,2,61.9,21,0,0.0,1,13,5,28,33:11,-21,3,0,2,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,45.5
Rajon Rondo,0,66.7,6,3,3,3,4,53.8,13,0,0.0,2,7,3,18,30:06,-19,8,0,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,41.0
Darius Miller,0,0.0,0,0,0,1,0,33.3,3,1,0.0,0,1,0,2,19:35,4,4,0,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,12.0
Cheick Diallo,0,0.0,0,0,1,1,0,50.0,6,0,0.0,0,3,1,6,14:49,-15,0,1,1,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,13.0
Emeka Okafor,1,0.0,0,0,0,2,0,50.0,2,2,50.0,2,1,0,3,8:38,-12,0,0,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,4.0
Ian Clark,0,0.0,2,1,2,2,0,63.6,11,0,0.0,0,7,2,14,19:32,-6,2,0,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,18.0
DeAndre Liggins,0,0.0,0,0,2,1,0,100,2,1,0.0,0,2,0,4,13:30,-8,0,1,2,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,14.0
Mike James,0,0.0,0,0,0,0,0,0.0,2,0,0.0,0,0,0,0,2:39,-4,1,0,0,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,1.5
Dante Cunningham,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 5, 2018",793,34,36,29,34,23,41,22,23,109,133,"Collins""""","Wright""""",Goble,UTAH,UTA,NOP,NA
Michael KiddGilchrist,0,0.0,0,1,1,3,0,33.3,3,0,0.0,0,1,3,2,28:13,-21,2,0,0,"FEB 5, 2018",794,25,37,22,20,36,27,34,24,121,104,"Fitzgerald""""","Nansel""""",Scott,DENVER,CHA,DEN,7.0
Frank Kaminsky,0,33.3,3,1,1,2,1,50.0,8,0,0.0,2,4,2,9,22:19,-9,3,0,1,"FEB 5, 2018",794,25,37,22,20,36,27,34,24,121,104,"Fitzgerald""""","Nansel""""",Scott,DENVER,CHA,DEN,19.5
