+/-,1st Qtr A,1st Qtr H,2nd Qtr A,2nd Qtr H,3P%,3PA,3PM,3rd Qtr A,3rd Qtr H,4th Qtr A,4th Qtr H,AST,Away,BLK,DREB,FG%,FGA,FGM,FT%,FTA,FTM,Fantasy Score,Game,Home,MIN,OREB,PF,PTS,REB,Ref1,Ref2,Ref3,STL,TOV,Total A,Total H,W/L
11,19,16,27,26,0.0,0,0,24,23,30,32,1,MIN,0,2,50.0,2,1,33.3,3,1,6.5,109,UTA,15:31,2,2,3,4,"Richardson""""","Guthrie""""",Goble,0,1,97,100,MINNESOTA
2,19,16,27,26,0.0,2,0,24,23,30,32,5,MIN,0,1,0.0,2,0,0.0,0,0,7.5,109,UTA,15:08,0,0,0,1,"Richardson""""","Guthrie""""",Goble,0,1,97,100,MINNESOTA
14,19,16,27,26,100,2,2,24,23,30,32,0,MIN,0,4,80.0,5,4,0.0,0,0,18.0,109,UTA,13:22,1,3,10,5,"Richardson""""","Guthrie""""",Goble,0,1,97,100,MINNESOTA
-8,19,16,27,26,60.0,5,3,24,23,30,32,1,MIN,1,0,60.0,10,6,100,2,2,24.5,109,UTA,19:10,0,2,17,0,"Richardson""""","Guthrie""""",Goble,0,1,97,100,MINNESOTA
-3,19,16,27,26,0.0,0,0,24,23,30,32,1,MIN,0,1,50.0,2,1,0.0,0,0,5.5,109,UTA,11:56,1,2,2,2,"Richardson""""","Guthrie""""",Goble,0,0,97,100,MINNESOTA
NA,19,16,27,26,NA,NA,NA,24,23,30,32,NA,MIN,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,UTA,DNP,NA,NA,NA,NA,"Richardson""""","Guthrie""""",Goble,NA,NA,97,100,MINNESOTA
NA,19,16,27,26,NA,NA,NA,24,23,30,32,NA,MIN,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,UTA,DNP,NA,NA,NA,NA,"Richardson""""","Guthrie""""",Goble,NA,NA,97,100,MINNESOTA
NA,19,16,27,26,NA,NA,NA,24,23,30,32,NA,MIN,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,UTA,DNP,NA,NA,NA,NA,"Richardson""""","Guthrie""""",Goble,NA,NA,97,100,MINNESOTA
3,23,19,23,27,0.0,2,0,14,25,28,22,0,DAL,0,3,25.0,4,1,0.0,0,0,5.0,109,SAC,17:12,1,1,2,4,"Smith""""","Kennedy""""",Twardoski,0,1,93,88,SACRAMENTO
12,23,19,23,27,33.3,3,1,14,25,28,22,1,DAL,2,3,33.3,15,5,50.0,4,2,25.5,109,SAC,30:18,3,1,13,6,"Smith""""","Kennedy""""",Twardoski,0,1,93,88,SACRAMENTO
14,23,19,23,27,0.0,1,0,14,25,28,22,1,DAL,0,7,57.1,7,4,100,2,2,23.5,109,SAC,26:51,4,5,10,11,"Smith""""","Kennedy""""",Twardoski,1,0,93,88,SACRAMENTO
7,23,19,23,27,16.7,6,1,14,25,28,22,3,DAL,0,5,36.4,11,4,100,4,4,20.5,109,SAC,27:30,1,1,13,6,"Smith""""","Kennedy""""",Twardoski,0,1,93,88,SACRAMENTO
14,23,19,23,27,100,3,3,14,25,28,22,2,DAL,2,4,75.0,12,9,0.0,1,0,36.0,109,SAC,31:56,1,1,21,5,"Smith""""","Kennedy""""",Twardoski,0,5,93,88,SACRAMENTO
0,23,19,23,27,66.7,3,2,14,25,28,22,3,DAL,2,5,50.0,6,3,0.0,0,0,27.5,109,SAC,28:29,1,0,8,6,"Smith""""","Kennedy""""",Twardoski,0,1,93,88,SACRAMENTO
-7,23,19,23,27,100,1,1,14,25,28,22,10,DAL,1,5,30.8,13,4,0.0,0,0,33.0,109,SAC,26:18,1,3,9,6,"Smith""""","Kennedy""""",Twardoski,0,2,93,88,SACRAMENTO
-9,23,19,23,27,0.0,0,0,14,25,28,22,0,DAL,1,2,25.0,4,1,50.0,2,1,11.0,109,SAC,21:09,3,3,3,5,"Smith""""","Kennedy""""",Twardoski,1,2,93,88,SACRAMENTO
-1,23,19,23,27,0.0,0,0,14,25,28,22,0,DAL,0,4,44.4,9,4,0.0,0,0,15.0,109,SAC,12:57,1,1,8,5,"Smith""""","Kennedy""""",Twardoski,1,1,93,88,SACRAMENTO
-8,23,19,23,27,50.0,4,2,14,25,28,22,0,DAL,0,3,33.3,6,2,0.0,0,0,13.0,109,SAC,17:21,0,2,6,3,"Smith""""","Kennedy""""",Twardoski,0,0,93,88,SACRAMENTO
NA,23,19,23,27,NA,NA,NA,14,25,28,22,NA,DAL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,SAC,DNP,NA,NA,NA,NA,"Smith""""","Kennedy""""",Twardoski,NA,NA,93,88,SACRAMENTO
NA,23,19,23,27,NA,NA,NA,14,25,28,22,NA,DAL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,SAC,DNP,NA,NA,NA,NA,"Smith""""","Kennedy""""",Twardoski,NA,NA,93,88,SACRAMENTO
NA,23,19,23,27,NA,NA,NA,14,25,28,22,NA,DAL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,SAC,DNP,NA,NA,NA,NA,"Smith""""","Kennedy""""",Twardoski,NA,NA,93,88,SACRAMENTO
-7,23,19,23,27,66.7,3,2,14,25,28,22,1,DAL,0,3,44.4,18,8,66.7,9,6,26.5,109,SAC,38:50,1,3,24,4,"Smith""""","Kennedy""""",Twardoski,0,1,93,88,SACRAMENTO
6,23,19,23,27,50.0,4,2,14,25,28,22,2,DAL,0,9,44.4,9,4,0.0,0,0,26.0,109,SAC,29:11,0,1,10,9,"Smith""""","Kennedy""""",Twardoski,0,0,93,88,SACRAMENTO
-16,23,19,23,27,0.0,0,0,14,25,28,22,0,DAL,3,5,100,3,3,50.0,2,1,26.0,109,SAC,27:09,1,1,7,6,"Smith""""","Kennedy""""",Twardoski,2,1,93,88,SACRAMENTO
-13,23,19,23,27,0.0,7,0,14,25,28,22,2,DAL,2,1,0.0,7,0,0.0,0,0,9.0,109,SAC,33:33,0,1,0,1,"Smith""""","Kennedy""""",Twardoski,1,4,93,88,SACRAMENTO
0,23,19,23,27,20.0,5,1,14,25,28,22,10,DAL,1,1,28.6,14,4,0.0,0,0,32.0,109,SAC,27:17,0,1,9,1,"Smith""""","Kennedy""""",Twardoski,1,1,93,88,SACRAMENTO
-9,23,19,23,27,25.0,4,1,14,25,28,22,2,DAL,1,4,37.5,8,3,87.5,8,7,15.0,109,SAC,30:21,0,3,14,4,"Smith""""","Kennedy""""",Twardoski,0,4,93,88,SACRAMENTO
-1,23,19,23,27,33.3,3,1,14,25,28,22,1,DAL,0,2,20.0,5,1,0.0,0,0,10.5,109,SAC,9:45,2,1,3,4,"Smith""""","Kennedy""""",Twardoski,0,0,93,88,SACRAMENTO
0,23,19,23,27,0.0,0,0,14,25,28,22,0,DAL,0,3,100,2,2,0.0,0,0,15.0,109,SAC,12:48,0,0,4,3,"Smith""""","Kennedy""""",Twardoski,3,1,93,88,SACRAMENTO
2,23,19,23,27,75.0,4,3,14,25,28,22,1,DAL,0,0,83.3,6,5,50.0,2,1,22.5,109,SAC,21:08,2,2,14,2,"Smith""""","Kennedy""""",Twardoski,0,0,93,88,SACRAMENTO
13,23,19,23,27,33.3,3,1,14,25,28,22,0,DAL,1,1,33.3,3,1,0.0,0,0,10.0,109,SAC,9:58,1,0,3,2,"Smith""""","Kennedy""""",Twardoski,0,0,93,88,SACRAMENTO
NA,23,19,23,27,NA,NA,NA,14,25,28,22,NA,DAL,NA,NA,NA,PERSONAL,,NA,NA,NA,NA,109,SAC,NWT,NA,NA,NA,NA,"Smith""""","Kennedy""""",Twardoski,NA,NA,93,88,SACRAMENTO
NA,23,19,23,27,NA,NA,NA,14,25,28,22,NA,DAL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,SAC,DNP,NA,NA,NA,NA,"Smith""""","Kennedy""""",Twardoski,NA,NA,93,88,SACRAMENTO
NA,23,19,23,27,NA,NA,NA,14,25,28,22,NA,DAL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,SAC,DNP,NA,NA,NA,NA,"Smith""""","Kennedy""""",Twardoski,NA,NA,93,88,SACRAMENTO
5,39,26,25,35,50.0,6,3,26,37,30,30,2,NOP,1,8,50.0,18,9,100,1,1,57.0,109,GSW,37:39,0,3,22,8,"Malloy""""","Lane""""",Smith,7,5,128,120,GOLDEN
4,39,26,25,35,28.6,7,2,26,37,30,30,9,NOP,0,5,27.3,11,3,0.0,0,0,25.5,109,GSW,34:34,0,4,8,5,"Malloy""""","Lane""""",Smith,0,5,128,120,GOLDEN
3,39,26,25,35,0.0,0,0,26,37,30,30,0,NOP,2,6,50.0,6,3,100,2,2,19.0,109,GSW,20:38,3,5,8,9,"Malloy""""","Lane""""",Smith,0,2,128,120,GOLDEN
9,39,26,25,35,58.3,12,7,26,37,30,30,2,NOP,0,2,68.4,19,13,0.0,0,0,56.0,109,GSW,36:33,2,2,33,4,"Malloy""""","Lane""""",Smith,1,1,128,120,GOLDEN
7,39,26,25,35,36.4,11,4,26,37,30,30,8,NOP,0,3,43.8,16,7,100,10,10,40.0,109,GSW,35:07,0,1,28,3,"Malloy""""","Lane""""",Smith,0,1,128,120,GOLDEN
0,39,26,25,35,0.0,0,0,26,37,30,30,1,NOP,0,4,50.0,2,1,0.0,0,0,6.5,109,GSW,8:43,0,2,2,4,"Malloy""""","Lane""""",Smith,0,1,128,120,GOLDEN
4,39,26,25,35,0.0,1,0,26,37,30,30,3,NOP,0,6,60.0,5,3,100,1,1,16.5,109,GSW,23:10,1,0,7,7,"Malloy""""","Lane""""",Smith,0,1,128,120,GOLDEN
-1,39,26,25,35,50.0,2,1,26,37,30,30,1,NOP,1,1,33.3,3,1,0.0,0,0,10.5,109,GSW,11:25,0,1,3,1,"Malloy""""","Lane""""",Smith,0,0,128,120,GOLDEN
2,39,26,25,35,0.0,0,0,26,37,30,30,1,NOP,1,3,25.0,4,1,0.0,2,0,9.5,109,GSW,14:05,2,1,2,5,"Malloy""""","Lane""""",Smith,0,2,128,120,GOLDEN
1,39,26,25,35,100,1,1,26,37,30,30,2,NOP,0,0,80.0,5,4,50.0,4,2,15.0,109,GSW,12:51,1,4,11,1,"Malloy""""","Lane""""",Smith,0,0,128,120,GOLDEN
6,39,26,25,35,0.0,0,0,26,37,30,30,0,NOP,1,1,100,2,2,0.0,0,0,9.0,109,GSW,5:05,1,0,4,2,"Malloy""""","Lane""""",Smith,0,0,128,120,GOLDEN
NA,39,26,25,35,NA,NA,NA,26,37,30,30,NA,NOP,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,GSW,DNP,NA,NA,NA,NA,"Malloy""""","Lane""""",Smith,NA,NA,128,120,GOLDEN
NA,39,26,25,35,NA,NA,NA,26,37,30,30,NA,NOP,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,GSW,DNP,NA,NA,NA,NA,"Malloy""""","Lane""""",Smith,NA,NA,128,120,GOLDEN
-12,39,26,25,35,20.0,5,1,26,37,30,30,0,NOP,0,5,25.0,8,2,50.0,2,1,16.0,109,GSW,27:37,1,2,6,6,"Malloy""""","Lane""""",Smith,1,0,128,120,GOLDEN
-5,39,26,25,35,75.0,4,3,26,37,30,30,5,NOP,3,10,71.4,21,15,40.0,5,2,69.5,109,GSW,40:07,5,1,35,15,"Malloy""""","Lane""""",Smith,1,4,128,120,GOLDEN
7,39,26,25,35,37.5,8,3,26,37,30,30,5,NOP,3,10,47.8,23,11,76.9,13,10,57.5,109,GSW,32:36,4,5,35,14,"Malloy""""","Lane""""",Smith,1,7,128,120,GOLDEN
-8,39,26,25,35,0.0,3,0,26,37,30,30,2,NOP,0,0,0.0,5,0,0.0,0,0,5.0,109,GSW,26:30,2,2,0,2,"Malloy""""","Lane""""",Smith,0,0,128,120,GOLDEN
-6,39,26,25,35,33.3,6,2,26,37,30,30,3,NOP,1,6,29.4,17,5,50.0,2,1,28.5,109,GSW,34:37,1,4,13,7,"Malloy""""","Lane""""",Smith,0,2,128,120,GOLDEN
-15,39,26,25,35,0.0,3,0,26,37,30,30,2,NOP,0,2,40.0,5,2,0.0,0,0,8.0,109,GSW,20:09,0,1,4,2,"Malloy""""","Lane""""",Smith,0,1,128,120,GOLDEN
-3,39,26,25,35,100,4,4,26,37,30,30,3,NOP,1,1,71.4,7,5,0.0,0,0,30.5,109,GSW,26:42,0,2,14,1,"Malloy""""","Lane""""",Smith,0,0,128,120,GOLDEN
4,39,26,25,35,0.0,0,0,26,37,30,30,0,NOP,0,0,0.0,2,0,0.0,0,0,1.0,109,GSW,6:53,2,0,0,2,"Malloy""""","Lane""""",Smith,0,1,128,120,GOLDEN
-2,39,26,25,35,100,3,3,26,37,30,30,6,NOP,0,1,50.0,10,5,0.0,0,0,31.0,109,GSW,24:39,1,2,13,2,"Malloy""""","Lane""""",Smith,1,2,128,120,GOLDEN
NA,39,26,25,35,NA,NA,NA,26,37,30,30,NA,NOP,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,GSW,DNP,NA,NA,NA,NA,"Malloy""""","Lane""""",Smith,NA,NA,128,120,GOLDEN
NA,39,26,25,35,NA,NA,NA,26,37,30,30,NA,NOP,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,GSW,DNP,NA,NA,NA,NA,"Malloy""""","Lane""""",Smith,NA,NA,128,120,GOLDEN
NA,39,26,25,35,NA,NA,NA,26,37,30,30,NA,NOP,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,GSW,DNP,NA,NA,NA,NA,"Malloy""""","Lane""""",Smith,NA,NA,128,120,GOLDEN
14,36,40,37,30,0.0,0,0,26,36,31,26,2,PHX,3,1,33.3,6,2,50.0,2,1,18.0,109,LAL,33:26,1,4,5,2,"Foster""""","Scott""""",Sterling,0,0,132,130,LOS
11,36,40,37,30,0.0,1,0,26,36,31,26,1,PHX,2,5,50.0,10,5,100,4,4,26.5,109,LAL,21:52,1,4,14,6,"Foster""""","Scott""""",Sterling,2,3,132,130,LOS
14,36,40,37,30,40.0,5,2,26,36,31,26,2,PHX,1,10,60.0,10,6,71.4,7,5,32.0,109,LAL,32:16,1,4,19,11,"Foster""""","Scott""""",Sterling,0,3,132,130,LOS
8,36,40,37,30,75.0,4,3,26,36,31,26,1,PHX,1,2,64.3,14,9,66.7,6,4,34.5,109,LAL,36:43,0,6,25,2,"Foster""""","Scott""""",Sterling,1,2,132,130,LOS
1,36,40,37,30,44.4,9,4,26,36,31,26,9,PHX,1,9,44.4,27,12,50.0,2,1,59.5,109,LAL,37:27,2,4,29,11,"Foster""""","Scott""""",Sterling,0,4,132,130,LOS
-7,36,40,37,30,40.0,5,2,26,36,31,26,1,PHX,0,2,54.5,11,6,100,3,3,20.5,109,LAL,17:11,0,3,17,2,"Foster""""","Scott""""",Sterling,0,1,132,130,LOS
-2,36,40,37,30,0.0,0,0,26,36,31,26,1,PHX,0,1,50.0,4,2,66.7,6,4,3.5,109,LAL,12:30,0,3,8,1,"Foster""""","Scott""""",Sterling,0,3,132,130,LOS
-18,36,40,37,30,50.0,2,1,26,36,31,26,2,PHX,0,3,85.7,7,6,66.7,3,2,21.0,109,LAL,28:24,0,0,15,3,"Foster""""","Scott""""",Sterling,0,0,132,130,LOS
-8,36,40,37,30,0.0,0,0,26,36,31,26,1,PHX,0,3,0.0,1,0,0.0,0,0,3.5,109,LAL,7:19,0,2,0,3,"Foster""""","Scott""""",Sterling,0,1,132,130,LOS
-3,36,40,37,30,0.0,0,0,26,36,31,26,2,PHX,0,1,0.0,1,0,0.0,0,0,3.0,109,LAL,6:49,0,0,0,1,"Foster""""","Scott""""",Sterling,0,1,132,130,LOS
4,36,40,37,30,0.0,0,0,26,36,31,26,0,PHX,0,0,0.0,2,0,0.0,0,0,0.0,109,LAL,3:44,0,1,0,0,"Foster""""","Scott""""",Sterling,0,0,132,130,LOS
-4,36,40,37,30,0.0,0,0,26,36,31,26,0,PHX,0,0,0.0,0,0,0.0,0,0,0.0,109,LAL,2:20,0,0,0,0,"Foster""""","Scott""""",Sterling,0,0,132,130,LOS
NA,36,40,37,30,NA,NA,NA,26,36,31,26,NA,PHX,NA,NA,NA,SUSPENDED,,NA,NA,NA,NA,109,LAL,NWT,NA,NA,NA,NA,"Foster""""","Scott""""",Sterling,NA,NA,132,130,LOS
0,36,40,37,30,33.3,3,1,26,36,31,26,4,PHX,2,6,50.0,18,9,62.5,8,5,38.0,109,LAL,39:29,2,2,24,8,"Foster""""","Scott""""",Sterling,0,3,132,130,LOS
-10,36,40,37,30,50.0,4,2,26,36,31,26,0,PHX,1,0,40.0,10,4,40.0,5,2,16.0,109,LAL,23:12,0,2,12,0,"Foster""""","Scott""""",Sterling,0,1,132,130,LOS
6,36,40,37,30,0.0,0,0,26,36,31,26,0,PHX,0,5,71.4,7,5,75.0,4,3,20.0,109,LAL,23:59,4,5,13,9,"Foster""""","Scott""""",Sterling,1,2,132,130,LOS
-10,36,40,37,30,50.0,8,4,26,36,31,26,8,PHX,2,11,47.4,19,9,60.0,5,3,53.0,109,LAL,39:44,0,2,25,11,"Foster""""","Scott""""",Sterling,0,6,132,130,LOS
-8,36,40,37,30,60.0,5,3,26,36,31,26,2,PHX,2,1,55.6,18,10,62.5,8,5,42.0,109,LAL,29:43,1,3,28,2,"Foster""""","Scott""""",Sterling,1,1,132,130,LOS
-5,36,40,37,30,100,1,1,26,36,31,26,1,PHX,0,6,33.3,3,1,100,2,2,20.5,109,LAL,17:55,0,2,5,6,"Foster""""","Scott""""",Sterling,3,1,132,130,LOS
5,36,40,37,30,25.0,4,1,26,36,31,26,1,PHX,0,0,44.4,9,4,100,4,4,15.5,109,LAL,22:02,0,1,13,0,"Foster""""","Scott""""",Sterling,1,0,132,130,LOS
-5,36,40,37,30,0.0,0,0,26,36,31,26,1,PHX,0,4,25.0,4,1,100,2,2,10.5,109,LAL,21:11,3,5,4,7,"Foster""""","Scott""""",Sterling,1,3,132,130,LOS
1,36,40,37,30,50.0,2,1,26,36,31,26,0,PHX,0,0,50.0,2,1,0.0,0,0,5.0,109,LAL,3:23,0,2,3,0,"Foster""""","Scott""""",Sterling,0,0,132,130,LOS
16,36,40,37,30,50.0,2,1,26,36,31,26,0,PHX,1,7,50.0,2,1,0.0,0,0,19.0,109,LAL,19:23,0,1,3,7,"Foster""""","Scott""""",Sterling,2,2,132,130,LOS
NA,36,40,37,30,NA,NA,NA,26,36,31,26,NA,PHX,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,LAL,DNP,NA,NA,NA,NA,"Foster""""","Scott""""",Sterling,NA,NA,132,130,LOS
NA,36,40,37,30,NA,NA,NA,26,36,31,26,NA,PHX,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,LAL,DNP,NA,NA,NA,NA,"Foster""""","Scott""""",Sterling,NA,NA,132,130,LOS
NA,36,40,37,30,NA,NA,NA,26,36,31,26,NA,PHX,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,LAL,DNP,NA,NA,NA,NA,"Foster""""","Scott""""",Sterling,NA,NA,132,130,LOS
-11,36,19,26,30,100,1,1,40,22,26,23,0,TOR,0,3,28.6,7,2,0.0,0,0,13.0,109,PHI,14:31,0,4,5,3,"Spooner""""","Taylor""""",Goldenberg,1,0,94,128,TORONTO
-20,36,19,26,30,0.0,2,0,40,22,26,23,8,TOR,0,9,43.8,16,7,50.0,8,4,33.0,109,PHI,33:23,1,0,18,10,"Spooner""""","Taylor""""",Goldenberg,0,3,94,128,TORONTO
-1,36,19,26,30,0.0,1,0,40,22,26,23,1,TOR,1,2,66.7,3,2,100,2,2,10.5,109,PHI,14:05,0,2,6,2,"Spooner""""","Taylor""""",Goldenberg,0,0,94,128,TORONTO
-6,36,19,26,30,0.0,2,0,40,22,26,23,3,TOR,2,2,25.0,8,2,100,2,2,14.5,109,PHI,26:23,0,1,6,2,"Spooner""""","Taylor""""",Goldenberg,0,2,94,128,TORONTO
-25,36,19,26,30,66.7,3,2,40,22,26,23,0,TOR,1,3,71.4,7,5,100,4,4,19.0,109,PHI,26:32,0,1,16,3,"Spooner""""","Taylor""""",Goldenberg,0,3,94,128,TORONTO
-14,36,19,26,30,0.0,1,0,40,22,26,23,3,TOR,0,1,25.0,4,1,0.0,0,0,5.5,109,PHI,18:07,0,4,2,1,"Spooner""""","Taylor""""",Goldenberg,0,2,94,128,TORONTO
-16,36,19,26,30,66.7,3,2,40,22,26,23,1,TOR,0,6,42.9,7,3,50.0,2,1,18.5,109,PHI,23:48,1,4,9,7,"Spooner""""","Taylor""""",Goldenberg,0,2,94,128,TORONTO
-16,36,19,26,30,0.0,0,0,40,22,26,23,0,TOR,0,5,57.1,7,4,50.0,4,2,21.0,109,PHI,22:01,4,4,10,9,"Spooner""""","Taylor""""",Goldenberg,2,2,94,128,TORONTO
-23,36,19,26,30,25.0,4,1,40,22,26,23,0,TOR,0,1,20.0,5,1,50.0,2,1,4.0,109,PHI,10:33,1,1,4,2,"Spooner""""","Taylor""""",Goldenberg,0,3,94,128,TORONTO
-20,36,19,26,30,0.0,0,0,40,22,26,23,2,TOR,0,1,20.0,5,1,50.0,8,4,5.0,109,PHI,24:27,0,2,6,1,"Spooner""""","Taylor""""",Goldenberg,0,1,94,128,TORONTO
-14,36,19,26,30,28.6,7,2,40,22,26,23,0,TOR,0,0,33.3,12,4,50.0,4,2,17.0,109,PHI,17:14,1,3,12,1,"Spooner""""","Taylor""""",Goldenberg,1,1,94,128,TORONTO
-4,36,19,26,30,0.0,0,0,40,22,26,23,0,TOR,1,0,0.0,1,0,0.0,0,0,2.0,109,PHI,8:16,0,0,0,0,"Spooner""""","Taylor""""",Goldenberg,0,1,94,128,TORONTO
NA,36,19,26,30,NA,NA,NA,40,22,26,23,NA,TOR,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,PHI,DNP,NA,NA,NA,NA,"Spooner""""","Taylor""""",Goldenberg,NA,NA,94,128,TORONTO
14,36,19,26,30,0.0,1,0,40,22,26,23,2,TOR,0,1,0.0,3,0,100,2,2,6.0,109,PHI,17:20,1,4,2,2,"Spooner""""","Taylor""""",Goldenberg,1,2,94,128,TORONTO
23,36,19,26,30,55.6,9,5,40,22,26,23,2,TOR,0,5,58.3,12,7,100,2,2,42.0,109,PHI,24:33,0,2,21,5,"Spooner""""","Taylor""""",Goldenberg,2,1,94,128,TORONTO
-4,36,19,26,30,0.0,0,0,40,22,26,23,0,TOR,0,4,50.0,4,2,50.0,2,1,8.0,109,PHI,15:00,0,2,5,4,"Spooner""""","Taylor""""",Goldenberg,0,0,94,128,TORONTO
26,36,19,26,30,0.0,1,0,40,22,26,23,3,TOR,0,3,66.7,12,8,87.5,16,14,22.5,109,PHI,26:42,0,3,30,3,"Spooner""""","Taylor""""",Goldenberg,0,1,94,128,TORONTO
17,36,19,26,30,40.0,10,4,40,22,26,23,5,TOR,0,5,50.0,12,6,50.0,2,1,35.5,109,PHI,28:06,0,3,17,5,"Spooner""""","Taylor""""",Goldenberg,0,1,94,128,TORONTO
23,36,19,26,30,16.7,6,1,40,22,26,23,1,TOR,0,5,33.3,9,3,100,7,7,19.5,109,PHI,31:06,0,3,14,5,"Spooner""""","Taylor""""",Goldenberg,2,2,94,128,TORONTO
22,36,19,26,30,0.0,0,0,40,22,26,23,0,TOR,1,3,85.7,7,6,50.0,4,2,27.0,109,PHI,16:37,2,0,14,5,"Spooner""""","Taylor""""",Goldenberg,3,2,94,128,TORONTO
13,36,19,26,30,16.7,6,1,40,22,26,23,1,TOR,0,3,28.6,7,2,0.0,0,0,10.5,109,PHI,16:53,0,3,5,3,"Spooner""""","Taylor""""",Goldenberg,0,1,94,128,TORONTO
4,36,19,26,30,50.0,2,1,40,22,26,23,2,TOR,1,3,33.3,3,1,0.0,0,0,14.0,109,PHI,15:15,0,3,3,3,"Spooner""""","Taylor""""",Goldenberg,0,0,94,128,TORONTO
4,36,19,26,30,25.0,4,1,40,22,26,23,4,TOR,0,0,16.7,6,1,0.0,0,0,9.0,109,PHI,17:18,0,3,3,0,"Spooner""""","Taylor""""",Goldenberg,0,2,94,128,TORONTO
16,36,19,26,30,0.0,1,0,40,22,26,23,0,TOR,2,6,71.4,7,5,0.0,0,0,30.0,109,PHI,16:15,3,1,10,9,"Spooner""""","Taylor""""",Goldenberg,2,1,94,128,TORONTO
4,36,19,26,30,0.0,2,0,40,22,26,23,2,TOR,0,4,20.0,5,1,100,2,2,11.0,109,PHI,8:16,2,1,4,6,"Spooner""""","Taylor""""",Goldenberg,0,0,94,128,TORONTO
8,36,19,26,30,0.0,2,0,40,22,26,23,1,TOR,1,1,0.0,2,0,0.0,0,0,5.5,109,PHI,5:59,0,1,0,1,"Spooner""""","Taylor""""",Goldenberg,0,0,94,128,TORONTO
27,18,36,27,20,60.0,5,3,20,32,28,26,4,CLE,1,3,44.4,9,4,100,2,2,34.0,109,ORL,26:40,0,1,13,3,"Collins""""","Fraher""""",Cutler,2,1,114,93,ORLANDO
18,18,36,27,20,33.3,3,1,20,32,28,26,0,CLE,1,5,33.3,6,2,0.0,0,0,15.0,109,ORL,21:26,1,4,5,6,"Collins""""","Fraher""""",Cutler,0,1,114,93,ORLANDO
28,18,36,27,20,33.3,3,1,20,32,28,26,5,CLE,1,6,68.8,16,11,0.0,0,0,51.5,109,ORL,28:11,1,2,23,7,"Collins""""","Fraher""""",Cutler,3,0,114,93,ORLANDO
15,18,36,27,20,0.0,5,0,20,32,28,26,2,CLE,0,2,9.1,11,1,50.0,2,1,7.0,109,ORL,22:13,1,1,3,3,"Collins""""","Fraher""""",Cutler,0,1,114,93,ORLANDO
19,18,36,27,20,75.0,4,3,20,32,28,26,10,CLE,1,4,66.7,6,4,50.0,2,1,38.0,109,ORL,26:58,0,2,12,4,"Collins""""","Fraher""""",Cutler,0,1,114,93,ORLANDO
14,18,36,27,20,60.0,5,3,20,32,28,26,1,CLE,1,4,54.5,11,6,100,4,4,27.5,109,ORL,20:23,0,4,19,4,"Collins""""","Fraher""""",Cutler,0,2,114,93,ORLANDO
2,18,36,27,20,100,1,1,20,32,28,26,5,CLE,1,3,25.0,4,1,100,2,2,16.5,109,ORL,21:02,0,0,5,3,"Collins""""","Fraher""""",Cutler,0,2,114,93,ORLANDO
0,18,36,27,20,100,3,3,20,32,28,26,0,CLE,1,5,80.0,5,4,0.0,0,0,24.0,109,ORL,25:01,1,3,11,6,"Collins""""","Fraher""""",Cutler,0,2,114,93,ORLANDO
-1,18,36,27,20,0.0,0,0,20,32,28,26,0,CLE,0,1,33.3,6,2,100,4,4,11.0,109,ORL,14:08,4,4,8,5,"Collins""""","Fraher""""",Cutler,1,1,114,93,ORLANDO
-4,18,36,27,20,0.0,0,0,20,32,28,26,0,CLE,0,0,0.0,0,0,100,2,2,0.0,109,ORL,5:18,0,1,2,0,"Collins""""","Fraher""""",Cutler,0,0,114,93,ORLANDO
1,18,36,27,20,33.3,6,2,20,32,28,26,0,CLE,0,3,40.0,10,4,0.0,0,0,19.0,109,ORL,18:07,2,2,10,5,"Collins""""","Fraher""""",Cutler,0,0,114,93,ORLANDO
-8,18,36,27,20,0.0,0,0,20,32,28,26,0,CLE,0,2,0.0,3,0,50.0,2,1,1.0,109,ORL,5:24,0,1,1,2,"Collins""""","Fraher""""",Cutler,0,1,114,93,ORLANDO
-6,18,36,27,20,0.0,0,0,20,32,28,26,1,CLE,0,0,33.3,3,1,0.0,0,0,5.5,109,ORL,5:09,2,3,2,2,"Collins""""","Fraher""""",Cutler,0,0,114,93,ORLANDO
-31,18,36,27,20,33.3,3,1,20,32,28,26,2,CLE,1,4,53.3,15,8,83.3,6,5,31.0,109,ORL,31:12,0,0,22,4,"Collins""""","Fraher""""",Cutler,1,1,114,93,ORLANDO
