,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Damian Lillard,8,40.0,10,3,2,4,4,38.1,21,1,100,8,8,3,28,37:23,11,8,0,0,"MAR 9, 2018",983,27,25,31,25,33,28,26,38,125,108,"Phillips""""","Tiven""""",Twardoski,PORTLAND,GSW,POR,41.0
Evan Turner,0,33.3,6,0,2,1,2,45.5,11,0,0.0,0,5,1,12,27:26,22,3,0,0,"MAR 9, 2018",983,27,25,31,25,33,28,26,38,125,108,"Phillips""""","Tiven""""",Twardoski,PORTLAND,GSW,POR,21.5
Zach Collins,1,50.0,2,1,3,4,1,83.3,6,1,100,1,5,3,12,25:43,13,1,0,1,"MAR 9, 2018",983,27,25,31,25,33,28,26,38,125,108,"Phillips""""","Tiven""""",Twardoski,PORTLAND,GSW,POR,20.5
Ed Davis,2,0.0,0,1,1,15,0,80.0,5,7,66.7,3,4,8,10,26:16,14,4,1,1,"MAR 9, 2018",983,27,25,31,25,33,28,26,38,125,108,"Phillips""""","Tiven""""",Twardoski,PORTLAND,GSW,POR,34.0
Pat Connaughton,0,50.0,2,0,0,0,1,50.0,2,0,0.0,0,1,0,3,5:60,8,0,0,0,"MAR 9, 2018",983,27,25,31,25,33,28,26,38,125,108,"Phillips""""","Tiven""""",Twardoski,PORTLAND,GSW,POR,5.0
Shabazz Napier,3,33.3,3,1,1,1,1,42.9,7,0,75.0,4,3,1,10,16:10,7,0,0,0,"MAR 9, 2018",983,27,25,31,25,33,28,26,38,125,108,"Phillips""""","Tiven""""",Twardoski,PORTLAND,GSW,POR,9.0
Jake Layman,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0:50,2,0,0,0,"MAR 9, 2018",983,27,25,31,25,33,28,26,38,125,108,"Phillips""""","Tiven""""",Twardoski,PORTLAND,GSW,POR,0.0
Caleb Swanigan,0,0.0,0,0,1,0,0,0.0,0,0,0.0,0,0,0,0,0:50,2,1,0,0,"MAR 9, 2018",983,27,25,31,25,33,28,26,38,125,108,"Phillips""""","Tiven""""",Twardoski,PORTLAND,GSW,POR,1.5
Meyers Leonard,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",983,27,25,31,25,33,28,26,38,125,108,"Phillips""""","Tiven""""",Twardoski,PORTLAND,GSW,POR,NA
Mario Hezonja,0,33.3,3,0,1,5,1,38.5,13,0,0.0,0,5,5,11,33:24,-5,1,0,1,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,22.5
Jonathan Isaac,0,40.0,5,1,0,2,2,25.0,8,0,0.0,0,2,2,6,25:42,-2,0,1,2,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,20.0
Nikola Vucevic,3,0.0,2,3,1,5,0,45.5,11,0,75.0,4,5,5,13,33:10,-8,3,1,0,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,19.5
Jonathon Simmons,7,0.0,3,1,1,5,0,60.0,15,1,77.8,9,9,4,25,34:51,-5,1,0,1,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,26.5
DJ Augustin,0,50.0,8,1,3,2,4,44.4,9,0,0.0,0,4,2,12,28:18,-1,7,0,0,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,31.5
Wes Iwundu,3,0.0,0,0,3,3,0,25.0,4,1,100,3,1,2,5,22:31,-1,1,0,1,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,9.5
Shelvin Mack,0,40.0,5,4,3,2,2,30.0,10,0,0.0,0,3,2,8,25:25,-6,1,1,2,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,20.5
Khem Birch,0,0.0,0,0,1,2,0,100,1,1,0.0,0,1,1,2,11:31,-2,0,1,0,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,7.0
Rodney Purvis,0,0.0,3,0,2,1,0,25.0,4,0,0.0,0,1,1,2,10:19,-2,0,0,0,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,3.0
Bismack Biyombo,0,0.0,0,4,2,7,0,66.7,3,2,0.0,0,2,5,4,14:50,2,3,0,0,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,11.5
Arron Afflalo,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,NA
Aaron Gordon,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,NA
Marreese Speights,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,NA
Justin Jackson,0,33.3,3,1,2,6,1,50.0,6,0,0.0,0,3,6,7,29:31,12,1,1,0,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,18.5
Skal Labissiere,2,0.0,0,3,0,7,0,50.0,6,2,100,2,3,5,8,21:48,13,1,1,0,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,14.5
Kosta Koufos,0,0.0,0,1,3,13,0,75.0,12,2,0.0,0,9,11,18,38:14,12,0,0,0,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,30.0
Bogdan Bogdanovic,0,25.0,8,2,4,3,2,25.0,12,1,0.0,0,3,2,8,27:03,1,10,0,1,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,31.0
Garrett Temple,5,80.0,5,2,2,2,4,70.0,10,0,100,5,7,2,23,30:04,13,2,0,1,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,32.0
Frank Mason,3,0.0,0,5,3,10,0,16.7,12,4,100,3,2,6,7,27:46,-2,6,0,3,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,27.0
Vince Carter,3,28.6,7,0,2,3,2,45.5,11,0,60.0,5,5,3,15,27:48,-9,0,1,1,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,25.0
Buddy Hield,0,0.0,2,2,3,3,0,0.0,8,1,0.0,0,0,2,0,29:36,-6,3,0,1,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,8.5
Jack Cooley,0,0.0,0,0,2,3,0,66.7,6,3,0.0,0,4,0,8,8:11,-4,1,0,0,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,12.5
Bruno Caboclo,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,NA
Zach Randolph,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,NA
Iman Shumpert,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",984,14,22,26,26,22,19,33,20,94,88,"Capers""""","Brown""""",Maddox,SACRAMENTO,ORL,SAC,NA
Rodney Hood,0,0.0,1,0,1,0,0,0.0,3,0,0.0,0,0,0,0,6:46,-8,1,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,1.5
LeBron James,0,42.9,7,5,2,10,3,55.0,20,0,0.0,2,11,10,25,38:53,-16,6,3,2,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,60.0
Larry Nance,2,0.0,0,0,3,12,0,70.0,10,5,50.0,4,7,7,16,29:50,-15,0,1,1,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,32.0
JR Smith,0,33.3,9,1,4,3,3,40.0,15,0,0.0,0,6,3,15,34:32,-15,5,0,3,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,39.5
George Hill,2,50.0,4,1,4,3,2,60.0,5,0,66.7,3,3,3,10,32:29,-2,5,1,1,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,27.5
Kyle Korver,0,0.0,4,0,3,4,0,0.0,4,0,0.0,0,0,4,0,23:39,-7,3,2,1,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,17.5
Jeff Green,2,0.0,5,2,2,4,0,25.0,12,1,100,2,3,3,8,24:30,8,1,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,9.5
Jordan Clarkson,5,80.0,5,2,4,2,4,50.0,12,0,100,5,6,2,21,25:22,-9,1,0,1,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,28.5
Cedi Osman,1,0.0,0,1,2,0,0,100,1,0,50.0,2,1,0,3,10:50,0,0,0,1,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,4.0
Ante Zizic,0,0.0,0,0,2,2,0,100,2,2,0.0,0,2,0,4,7:49,1,0,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,6.0
Jose Calderon,0,0.0,0,0,1,0,0,0.0,1,0,0.0,0,0,0,0,1:48,-3,0,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,0.0
London Perrantes,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1:46,-2,0,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,0.0
John Holland,0,0.0,1,0,0,0,0,0.0,2,0,0.0,0,0,0,0,1:46,-2,0,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,0.0
Sindarius Thornwell,3,33.3,3,0,3,4,1,55.6,9,0,100,3,5,4,14,37:15,21,0,1,1,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,23.0
Tobias Harris,2,50.0,10,0,1,7,5,47.1,17,0,100,2,8,7,23,32:44,12,4,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,44.0
DeAndre Jordan,8,0.0,0,2,2,23,0,50.0,12,7,50.0,16,6,16,20,33:35,12,0,1,1,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,39.0
Lou Williams,0,42.9,7,3,0,4,3,35.3,17,1,0.0,2,6,3,15,41:08,7,7,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,32.5
Austin Rivers,2,16.7,6,2,2,3,1,42.9,14,1,100,2,6,2,15,37:48,15,6,0,3,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,34.0
Milos Teodosic,0,50.0,2,4,4,2,1,33.3,3,0,0.0,0,1,2,3,18:26,-3,6,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,12.0
Montrezl Harrell,4,0.0,0,2,1,5,0,61.5,13,2,80.0,5,8,3,20,20:05,12,0,1,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,22.0
Jawun Evans,0,0.0,0,0,3,1,0,0.0,0,0,0.0,0,0,1,0,9:22,2,2,0,0,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,4.0
Boban Marjanovic,0,0.0,0,0,0,3,0,75.0,4,2,0.0,0,3,1,6,9:36,-8,0,0,1,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,12.0
Avery Bradley,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,NA
Sam Dekker,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,NA
Wesley Johnson,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,NA
Sean Kilpatrick,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 9, 2018",985,17,30,30,25,35,26,24,31,116,102,"Kirkland""""","Goble""""",Van,LA,CLE,LAC,NA
Troy Daniels,0,50.0,10,1,1,4,5,40.0,15,1,0.0,0,6,3,17,35:50,-9,3,0,1,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,37.5
Dragan Bender,5,50.0,6,3,2,3,3,50.0,8,0,83.3,6,4,3,16,32:11,-4,1,1,1,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,24.5
Tyson Chandler,1,0.0,0,0,1,4,0,100,3,0,50.0,2,3,4,7,21:21,-15,1,0,0,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,11.5
Shaquille Harrison,1,100,1,3,3,2,1,60.0,10,0,33.3,3,6,2,14,20:37,3,4,1,2,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,29.0
Elfrid Payton,0,0.0,1,2,4,3,0,53.8,13,1,0.0,0,7,2,14,27:15,-22,3,0,1,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,22.5
Alex Len,3,0.0,0,1,3,1,0,0.0,2,1,75.0,4,0,0,3,6:54,-9,0,0,0,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,0.0
Davon Reed,2,100,4,1,2,6,4,62.5,8,0,100,2,5,6,16,24:36,11,2,0,1,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,33.0
Marquese Chriss,0,33.3,3,0,2,6,1,37.5,8,2,0.0,0,3,4,7,19:46,-13,0,0,0,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,15.0
Tyler Ulis,0,50.0,2,3,2,1,1,45.5,11,0,0.0,0,5,1,11,22:53,10,10,0,2,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,32.0
Jared Dudley,1,60.0,5,0,5,5,3,60.0,5,0,50.0,2,3,5,10,28:38,13,3,1,1,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,30.5
Devin Booker,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,NA
Alec Peters,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,NA
TJ Warren,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,NA
Michael KiddGilchrist,0,0.0,0,2,0,5,0,57.1,7,2,0.0,0,4,3,8,29:34,27,2,0,2,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,20.0
Marvin Williams,3,37.5,8,1,3,3,3,50.0,10,0,100,3,5,3,16,27:15,12,2,1,3,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,36.0
Dwight Howard,10,0.0,0,1,3,12,0,66.7,15,1,66.7,15,10,11,30,37:20,17,1,4,1,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,47.5
Nicolas Batum,3,80.0,5,2,3,12,4,61.1,18,3,100,3,11,9,29,35:34,26,7,0,1,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,57.5
Kemba Walker,1,25.0,8,1,1,2,2,28.6,14,0,50.0,2,4,2,11,39:23,11,7,0,1,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,28.5
Jeremy Lamb,0,40.0,5,2,0,0,2,42.9,7,0,0.0,0,3,0,8,17:49,-17,1,0,1,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,14.5
Frank Kaminsky,4,66.7,3,3,3,4,2,50.0,10,1,100,4,5,3,16,20:22,-5,2,0,0,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,20.0
Dwayne Bacon,0,0.0,0,0,0,1,0,0.0,0,0,0.0,0,0,1,0,8:23,-9,0,0,0,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,1.0
Treveon Graham,0,0.0,0,0,3,2,0,0.0,1,0,0.0,0,0,2,0,11:03,-10,1,0,2,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,9.5
Malik Monk,0,0.0,3,0,2,0,0,40.0,5,0,0.0,0,2,0,4,13:17,-17,1,0,0,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,5.5
Willy Hernangomez,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,NA
Julyan Stone,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 10, 2018",986,25,26,21,43,32,27,35,28,122,115,"Foster""""","Richardson""""",Lane,CHARLOTTE,PHX,CHA,NA
Otto Porter,0,0.0,2,2,2,5,0,55.6,9,0,0.0,0,5,5,10,25:41,-17,2,0,1,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,19.0
Markieff Morris,0,0.0,1,1,4,4,0,50.0,4,1,0.0,0,2,3,4,19:11,-21,4,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,13.0
Marcin Gortat,1,0.0,0,2,1,3,0,16.7,6,2,50.0,2,1,1,3,17:11,-19,1,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,4.5
Bradley Beal,3,50.0,2,3,0,3,1,41.7,12,1,100,3,5,2,14,26:35,-26,1,1,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,17.5
Tomas Satoransky,5,0.0,1,2,1,5,0,28.6,7,2,71.4,7,2,3,9,29:27,-23,1,0,1,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,11.5
Kelly Oubre,6,25.0,4,1,4,6,1,28.6,7,0,75.0,8,2,6,11,28:39,-9,0,0,2,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,18.0
Mike Scott,3,0.0,0,0,2,3,0,66.7,3,1,75.0,4,2,2,7,15:14,-4,0,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,7.0
Ramon Sessions,3,50.0,2,0,3,2,1,50.0,8,0,75.0,4,4,2,12,23:12,-5,4,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,19.0
Jodie Meeks,6,50.0,6,1,2,4,3,46.7,15,0,100,6,7,4,23,27:41,-9,2,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,29.0
Tim Frazier,0,100,1,2,1,3,1,100,1,1,0.0,0,1,2,3,15:09,-2,6,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,15.0
Jason Smith,0,0.0,1,1,0,2,0,60.0,5,0,0.0,0,3,2,6,12:00,0,1,1,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,11.5
Ian Mahinmi,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,NA
Josh Richardson,0,100,1,1,0,1,1,100,6,0,0.0,0,6,1,13,21:22,17,4,0,2,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,27.0
James Johnson,3,50.0,2,0,1,2,1,88.9,9,0,100,3,8,2,20,19:46,18,5,0,1,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,31.5
Bam Adebayo,0,0.0,0,2,4,8,0,60.0,5,2,0.0,2,3,6,6,17:42,19,1,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,13.5
Tyler Johnson,1,0.0,3,0,2,2,0,60.0,10,0,100,1,6,2,13,25:58,27,3,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,18.5
Goran Dragic,1,100,1,1,3,2,1,66.7,6,0,100,1,4,2,10,18:31,30,3,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,16.5
Wayne Ellington,3,44.4,9,1,2,3,4,45.5,11,0,75.0,4,5,3,17,24:21,20,2,0,1,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,30.0
Dwyane Wade,2,0.0,2,0,2,1,0,27.3,11,0,100,2,3,1,8,14:55,3,1,0,1,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,11.5
Justise Winslow,0,0.0,1,1,3,8,0,55.6,9,0,0.0,3,5,8,10,28:43,9,2,0,0,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,20.0
Rodney McGruder,0,75.0,4,0,3,0,3,83.3,6,0,0.0,0,5,0,13,20:16,-1,1,0,1,"MAR 10, 2018",987,20,28,28,26,26,34,43,26,129,102,"Barnaky""""","Fitzgerald""""",Taylor,MIAMI,WAS,MIA,23.5
