,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Wes Iwundu,0,33.3,3,0,2,4,1,33.3,6,3,0.0,0,2,1,5,19:03,-1,1,0,0,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,12.5
Khem Birch,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,NA
Shelvin Mack,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,NA
DeMarre Carroll,1,25.0,4,0,3,10,1,50.0,12,2,50.0,2,6,8,14,29:18,7,2,0,1,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,31.0
Rondae HollisJefferson,5,0.0,1,2,4,7,0,30.8,13,2,83.3,6,4,5,13,38:23,3,1,1,1,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,20.5
Tyler Zeller,0,100,1,0,3,7,1,42.9,7,2,0.0,0,3,5,7,12:35,0,0,1,0,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,19.0
Allen Crabbe,6,50.0,6,1,1,8,3,37.5,8,1,100,6,3,7,15,28:00,5,1,3,1,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,35.5
Spencer Dinwiddie,1,40.0,5,1,2,3,2,33.3,6,0,50.0,2,2,3,7,29:41,10,5,2,1,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,28.5
Joe Harris,0,25.0,4,2,0,4,1,50.0,8,0,0.0,0,4,4,9,25:54,-3,0,0,1,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,16.0
Jarrett Allen,2,0.0,0,0,2,6,0,87.5,8,2,50.0,4,7,4,16,20:00,-5,0,2,0,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,26.0
Nik Stauskas,0,0.0,0,1,1,2,0,33.3,3,0,0.0,0,1,2,2,11:37,-3,0,0,0,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,3.0
Caris LeVert,2,50.0,2,5,3,5,1,40.0,15,1,66.7,3,6,4,15,27:06,2,8,0,2,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,33.0
Quincy Acy,0,0.0,2,1,3,0,0,0.0,2,0,0.0,0,0,0,0,17:26,-1,0,1,0,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,2.0
Milton Doyle,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,NA
Timofey Mozgov,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,NA
Jahlil Okafor,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",545,27,21,22,25,22,25,24,27,98,95,"Kennedy""""","Petraitis""""",Acosta,BROOKLYN,ORL,BKN,NA
Khris Middleton,4,0.0,4,2,4,3,0,41.2,17,0,100,4,7,3,18,43:28,-8,2,1,3,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,30.0
Giannis Antetokounmpo,7,33.3,3,0,4,9,1,50.0,18,2,77.8,9,9,7,26,41:34,-6,7,0,0,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,40.5
John Henson,2,0.0,0,1,3,7,0,50.0,8,3,100,2,4,4,10,25:44,-9,2,1,0,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,20.0
Tony Snell,0,0.0,1,1,0,2,0,25.0,4,0,0.0,0,1,2,2,18:02,-15,0,0,1,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,6.0
Eric Bledsoe,6,71.4,7,5,3,7,5,60.0,15,1,100,6,9,6,29,34:38,-9,3,0,4,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,51.5
Malcolm Brogdon,0,50.0,2,3,4,6,1,53.8,13,3,0.0,0,7,3,15,39:13,9,2,0,1,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,26.0
Thon Maker,5,75.0,4,1,3,4,3,50.0,8,0,100,5,4,4,16,18:16,6,1,1,0,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,24.5
Matthew Dellavedova,0,50.0,4,1,2,5,2,40.0,5,1,0.0,0,2,4,6,28:44,5,10,0,0,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,29.0
Sean Kilpatrick,2,50.0,2,0,0,0,1,33.3,3,0,100,2,1,0,5,10:02,4,0,0,0,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,5.0
Jason Terry,0,0.0,0,0,0,0,0,0.0,2,0,0.0,0,0,0,0,5:19,3,0,0,0,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,0.0
Sterling Brown,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,NA
DeAndre Liggins,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,NA
Rashad Vaughn,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,NA
OG Anunoby,1,0.0,0,1,1,6,0,0.0,0,0,50.0,2,0,6,1,34:51,16,2,0,0,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,8.0
Serge Ibaka,1,0.0,5,2,2,8,0,26.3,19,2,100,1,5,6,11,37:36,8,2,4,2,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,37.0
Jonas Valanciunas,2,0.0,0,1,1,5,0,66.7,3,0,100,2,2,5,6,16:18,7,0,0,0,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,8.0
DeMar DeRozan,13,55.6,9,2,4,5,5,58.6,29,1,100,13,17,4,52,43:27,9,8,1,1,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,70.0
Kyle Lowry,7,50.0,10,3,5,6,5,53.8,13,1,70.0,10,7,5,26,41:04,11,6,1,1,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,47.0
Jakob Poeltl,0,0.0,0,0,3,2,0,66.7,3,1,0.0,0,2,1,4,17:11,-7,2,0,1,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,12.0
CJ Miles,0,50.0,4,0,2,4,2,42.9,7,0,0.0,0,3,4,8,17:15,-12,1,0,1,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,20.5
Delon Wright,2,0.0,2,1,0,1,0,42.9,7,0,66.7,3,3,1,8,19:00,2,2,2,1,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,18.0
Pascal Siakam,0,0.0,0,1,1,1,0,66.7,3,1,0.0,0,2,0,4,16:26,-8,0,0,0,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,4.0
Fred VanVleet,1,66.7,3,1,1,2,2,57.1,7,0,50.0,2,4,2,11,21:52,-6,2,0,1,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,21.0
Lucas Nogueira,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,NA
Norman Powell,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",546,30,26,28,30,35,25,28,26,131,127,"Richardson""""","Zielinski""""",Malloy,TORONTO,MIL,TOR,NA
Evan Turner,1,50.0,2,1,2,4,1,71.4,14,0,100,1,10,4,22,37:33,14,6,0,1,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,38.0
AlFarouq Aminu,1,71.4,7,1,4,7,5,52.9,17,1,100,1,9,6,24,41:04,13,1,0,1,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,43.5
Jusuf Nurkic,1,0.0,0,2,2,15,0,38.5,13,4,50.0,2,5,11,11,37:37,9,2,2,3,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,41.0
CJ McCollum,5,45.5,11,2,2,6,5,36.7,30,1,83.3,6,11,5,32,44:41,17,8,0,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,53.0
Shabazz Napier,4,20.0,5,0,2,5,1,23.1,13,1,100,4,3,4,11,41:26,-8,6,0,1,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,26.0
Pat Connaughton,4,50.0,4,1,0,2,2,55.6,9,0,100,4,5,2,16,21:47,0,1,0,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,18.5
Zach Collins,0,0.0,3,0,3,2,0,40.0,5,0,0.0,0,2,2,4,11:56,-9,1,0,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,7.5
Ed Davis,0,0.0,0,0,0,8,0,40.0,5,5,0.0,0,2,3,4,15:23,-5,0,3,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,21.0
Maurice Harkless,0,0.0,1,1,1,1,0,0.0,2,0,0.0,0,0,1,0,13:33,-11,0,0,1,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,3.0
Jake Layman,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,NA
Meyers Leonard,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,NA
Noah Vonleh,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,NA
Denzel Valentine,0,25.0,8,0,4,7,2,30.8,13,1,0.0,0,4,6,10,34:25,-2,6,0,2,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,36.0
Lauri Markkanen,1,66.7,6,0,2,8,4,58.3,12,0,50.0,2,7,8,19,34:16,-14,1,1,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,38.5
Robin Lopez,3,0.0,0,1,1,6,0,37.5,16,5,75.0,4,6,1,15,35:40,-10,5,3,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,33.5
Justin Holiday,5,25.0,4,0,3,7,1,40.0,10,0,100,5,4,7,14,40:32,-12,4,1,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,27.0
Kris Dunn,3,50.0,2,8,4,7,1,45.0,20,1,100,3,9,6,22,34:56,-8,4,1,1,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,32.0
Jerian Grant,1,0.0,0,1,2,1,0,25.0,4,0,50.0,2,1,1,3,18:04,4,2,0,1,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,8.0
David Nwaba,1,0.0,0,0,2,4,0,25.0,4,2,50.0,2,1,2,3,18:35,-2,0,0,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,6.0
Nikola Mirotic,4,40.0,5,1,0,10,2,46.2,13,1,100,4,6,9,18,18:44,10,2,0,1,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,33.0
Bobby Portis,1,100,1,1,1,7,1,66.7,9,5,100,1,6,2,14,17:20,6,4,1,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,30.0
Paul Zipser,0,0.0,1,0,2,1,0,33.3,3,0,0.0,0,1,1,2,12:28,8,0,0,0,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,3.0
Ryan Arcidiacono,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,NA
Cristiano Felicio,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,NA
Quincy Pondexter,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",547,31,21,31,29,23,30,34,25,120,124,"DeRosa""""","Garretson""""",Ayotte,PORTLAND,POR,CHI,NA
Brandon Ingram,6,0.0,2,2,2,5,0,36.4,11,0,85.7,7,4,5,14,28:51,-20,1,1,0,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,15.5
Kyle Kuzma,0,50.0,4,1,2,1,2,28.6,7,0,0.0,1,2,1,6,18:20,-16,1,0,0,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,11.5
Julius Randle,3,0.0,0,4,2,12,0,60.0,10,5,75.0,4,6,7,15,28:26,-15,0,1,1,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,26.0
Josh Hart,0,50.0,4,1,5,1,2,57.1,7,0,0.0,0,4,1,10,21:04,-17,1,0,1,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,18.5
Tyler Ennis,2,25.0,4,0,3,4,1,28.6,7,1,100,2,2,3,7,22:52,-16,4,1,2,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,26.0
Corey Brewer,3,33.3,3,4,3,0,1,57.1,7,0,75.0,4,4,0,12,21:50,-6,1,1,2,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,17.5
Alex Caruso,1,0.0,1,3,3,1,0,0.0,2,0,50.0,2,0,1,1,17:46,2,1,0,2,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,5.5
Jordan Clarkson,4,33.3,6,3,1,2,2,46.7,15,0,57.1,7,7,2,20,23:60,-4,4,0,1,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,28.0
Larry Nance,0,0.0,0,3,1,4,0,60.0,5,1,0.0,0,3,3,6,19:34,-3,2,0,2,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,16.0
Andrew Bogut,0,0.0,0,1,0,3,0,0.0,0,1,0.0,0,0,2,0,8:24,2,1,0,0,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,3.5
Vander Blue,1,0.0,2,1,0,0,0,0.0,2,0,50.0,2,0,0,1,16:53,6,2,0,1,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,5.0
Ivica Zubac,0,0.0,0,1,3,4,0,66.7,3,1,0.0,0,2,3,4,12:00,-3,0,0,0,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,7.0
Kentavious CaldwellPope,NA,NA,NA,NA,NA,NA,NA,NA,PERSONAL,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,NA
Andrew Wiggins,6,20.0,5,0,1,9,1,43.8,16,2,85.7,7,7,7,21,35:18,18,4,1,2,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,41.0
Taj Gibson,4,0.0,0,1,3,5,0,55.6,9,0,100,4,5,5,14,33:23,22,1,0,0,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,15.5
KarlAnthony Towns,0,50.0,4,4,4,13,2,53.8,13,2,0.0,0,7,11,16,26:41,17,1,1,2,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,39.5
Jimmy Butler,11,100,1,7,2,3,1,57.1,14,1,100,11,8,2,28,37:07,16,9,1,3,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,40.5
Tyus Jones,2,33.3,3,1,4,1,1,25.0,4,0,100,2,1,1,5,27:10,23,5,0,3,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,21.5
Gorgui Dieng,3,0.0,0,0,2,4,0,87.5,8,2,75.0,4,7,2,17,22:02,6,0,2,0,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,24.0
Nemanja Bjelica,0,33.3,3,0,2,4,1,50.0,4,0,0.0,0,2,4,5,14:37,-4,1,0,0,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,12.5
Jamal Crawford,1,0.0,2,2,2,1,0,14.3,7,0,50.0,2,1,1,3,19:45,-2,4,0,3,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,16.0
Aaron Brooks,0,0.0,1,2,3,0,0,0.0,2,0,0.0,0,0,0,0,14:29,-4,1,0,1,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,2.5
Marcus GeorgesHunt,0,100,1,0,1,0,1,66.7,3,0,0.0,0,2,0,5,7:10,-1,0,0,0,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,7.0
Cole Aldrich,0,0.0,0,0,0,1,0,0.0,1,0,0.0,0,0,1,0,2:18,-1,0,0,0,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,1.0
Shabazz Muhammad,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,NA
Jeff Teague,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"JAN 1, 2018",548,18,30,28,20,30,30,31,23,114,96,"Smith""""","Guthrie""""",Goble,MINNESOTA,LAL,MIN,NA
Evan Turner,0,50.0,2,1,6,8,1,50.0,14,3,0.0,0,7,5,15,32:39,10,3,1,0,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,31.5
AlFarouq Aminu,2,20.0,5,2,3,9,1,14.3,7,4,100,2,1,5,5,32:21,-16,2,0,1,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,18.0
Jusuf Nurkic,3,0.0,0,0,3,7,0,83.3,12,2,42.9,7,10,5,23,28:31,-11,4,0,2,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,39.0
CJ McCollum,0,50.0,6,3,3,5,3,47.1,17,1,0.0,0,8,4,19,36:22,-20,4,0,0,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,33.0
Damian Lillard,3,66.7,9,7,2,0,6,53.3,15,0,75.0,4,8,0,25,32:50,-9,6,0,1,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,39.0
Pat Connaughton,2,33.3,3,0,1,2,1,25.0,4,0,100,2,1,2,5,16:21,-5,2,1,0,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,13.0
Ed Davis,1,0.0,0,0,4,3,0,100,2,1,50.0,2,2,2,5,13:40,-7,0,1,1,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,13.0
Shabazz Napier,0,0.0,3,0,2,2,0,0.0,5,0,0.0,0,0,2,0,14:10,-10,1,0,0,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,3.5
Maurice Harkless,0,33.3,3,0,3,1,1,16.7,6,0,0.0,0,1,1,3,15:40,-20,1,1,0,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,10.5
Noah Vonleh,2,0.0,0,0,0,3,0,50.0,4,1,100,2,2,2,6,5:49,1,0,0,0,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,7.0
Jake Layman,0,0.0,1,2,1,1,0,0.0,1,1,0.0,0,0,0,0,5:49,1,2,0,0,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,2.0
Zach Collins,0,0.0,0,0,1,2,0,66.7,3,0,0.0,0,2,2,4,5:49,1,0,1,0,"JAN 2, 2018",549,28,28,31,23,28,25,38,36,127,110,"Spooner""""","Scott""""",Goldenberg,CLEVELAND,POR,CLE,9.0
